customer_id,age,gender,income,region,signup_date,loyalty_score,preferred_channel,device_type,recency,frequency,monetary,account_age,last_purchase_date,group,purchase
200,68,MALE,66957.03252600248,East,2021-04-07,0.8664616215478925,Phone,,357.0,11.0,6284.248688344167,1595,2022-10-05,B,False
201,37,female,36289.36774293897,,2024-10-12,0.3644829605524619,Phone,Desktop,95.0,14.0,1485.8447569123964,311,2025-05-15,B,False
202,65,female,30319.02953961629,North,2023-08-05,0.7364707215242334,Email,Mobile,144.0,25.0,2574.08200585753,745,2024-06-05,C,False
203,43,FEMALE,37228.476192459566,North,2022-03-16,0.41583298037715377,Phone,Tablet,311.0,1.0,1797.8988292019465,1252,2023-08-19,B,False
204,54,unknown,51994.20752648182,West,2022-10-23,0.5430733977784997,,Desktop,117.0,26.0,2828.845478738186,1031,2024-09-17,B,False
205,41,Other,45583.62428899341,South,2023-08-05,0.7337000277982368,Email,Other,296.0,5.0,3369.0151678280113,745,2026-06-04,C,False
206,31,female,64205.497529423534,Unknown,2020-10-31,0.06052737130984387,Phone,Other,44.0,8.0,461.4497749872654,1753,2024-08-17,B,False
207,57,unknown,76094.6339964304,South,2024-06-04,0.45494952234169117,Email,Tablet,49.0,14.0,3636.728328251094,441,2025-01-21,A,False
208,68,FEMALE,30483.233255299827,West,2021-05-31,0.09521351599261951,App,Tablet,5.0,21.0,412.00009083112406,1541,2025-03-05,B,False
209,31,female,35321.02416772135,North,2020-02-29,0.7250055444720932,Phone,Other,46.0,11.0,2786.523750440827,1998,2025-01-09,C,False
210,58,M,21275.21163374292,Unknown,2022-11-09,0.807806265185139,,Other,220.0,28.0,2173.2453508891554,1014,2024-08-18,A,True
211,31,M,90607.45981518208,West,2024-10-18,0.3269296603892784,Phone,Mobile,34.0,23.0,3139.550683447113,305,2025-10-23,A,False
212,55,F,56093.389982436536,North,2024-01-06,0.2762815133928355,Phone,Tablet,223.0,22.0,1669.8338790491248,591,2028-10-24,C,True
213,59,female,59596.046401031555,South,2021-09-08,0.9258024620299178,SMS,Other,219.0,23.0,5928.398876107566,1441,2026-03-05,A,False
214,41,Other,23195.832299379035,North,2022-03-07,0.5150037205476621,Phone,Desktop,86.0,1.0,1436.0389488683004,1261,2022-10-19,D,True
215,56,FEMALE,49976.60021986251,North,2023-04-06,0.27537677739674027,Web,,14.0,24.0,1757.9799494439721,866,2027-06-04,B,False
216,32,F,60184.959688261704,Unknown,2021-04-10,0.10100497091758365,,Tablet,59.0,18.0,626.4582557099034,1592,2025-06-26,D,False
217,22,FEMALE,44944.8461893115,East,2024-06-28,0.5773532090965804,Web,Desktop,53.0,6.0,2761.5846855883133,417,2025-12-26,A,False
218,23,unknown,71514.11249652789,Unknown,2021-08-13,0.2656534553896135,Email,Desktop,193.0,,2477.232174923251,1467,2026-06-10,B,False
219,41,M,96236.62251285659,South,2021-03-09,0.8428530822117779,Web,Other,339.0,4.0,8280.846877728713,1624,2022-02-14,B,False
220,64,male,31058.743458120964,Unknown,2020-07-09,0.6827667836268154,Phone,Other,159.0,18.0,2158.677458190589,1867,2023-05-06,B,False
221,24,male,29558.255080466064,West,2023-10-18,0.003914905809406677,Phone,Desktop,231.0,17.0,308.3769584815224,671,2027-04-05,B,False
222,41,MALE,32444.878689428468,West,2020-02-20,0.5656746116660285,App,Mobile,111.0,1.0,2008.9309988237637,2007,2020-06-07,B,False
223,54,MALE,82123.98320032982,Unknown,2024-05-29,0.23183467681972914,SMS,Mobile,34.0,11.0,2255.214834871421,447,2028-12-09,A,False
224,28,FEMALE,70847.10634059369,Unknown,2025-04-30,,,Tablet,80.0,4.0,225.75795113260722,111,2029-11-12,A,False
225,55,Other,47289.44364412703,Unknown,2020-08-10,0.6193671629874459,Phone,,175.0,28.0,3167.68793006871,1835,2022-06-19,B,False
226,33,female,50731.193288017486,Unknown,2020-07-11,0.20491436020542675,,,313.0,24.0,1097.9086838561334,1865,2022-09-05,C,False
227,60,male,33669.12747606557,East,2025-02-12,0.8996358099532292,Phone,Tablet,91.0,29.0,3124.9236768992237,188,2026-12-09,B,False
228,48,FEMALE,67800.54315486368,Unknown,2020-09-06,0.5733807409533367,Phone,Tablet,359.0,15.0,4180.85152368704,1808,2021-07-12,A,False
229,46,M,42401.963517828925,,2022-03-26,0.20918510972003623,App,Tablet,233.0,10.0,921.0343460953068,1242,2026-08-03,C,False
230,27,male,44798.46921090002,Unknown,2024-10-07,1.0,Phone,Desktop,130.0,28.0,4590.109621704047,316,2029-02-27,B,True
231,42,F,62175.79543058514,West,2020-10-04,0.5464415666111155,App,Tablet,227.0,9.0,3447.4798807335983,1780,2023-08-02,A,False
232,62,female,46240.10123833558,North,2023-08-20,0.16547217212637522,Phone,,255.0,13.0,973.8899494332637,730,2025-09-26,A,False
233,19,male,45300.680130043074,East,2022-02-04,0.517242170169074,Email,Other,250.0,4.0,2418.982312567298,1292,2025-06-07,C,False
234,57,F,50211.5041105815,North,2022-05-22,1.0,SMS,Desktop,316.0,24.0,5960.954718184892,1185,2024-11-05,A,True
235,43,female,65907.10827586154,North,2025-02-05,0.6242102308422188,SMS,Mobile,241.0,4.0,4572.63828402294,195,2028-10-22,D,True
236,55,FEMALE,82929.86150967667,East,2023-07-22,0.425345511894738,App,Other,10.0,2.0,3749.8531220291225,759,2026-05-14,C,False
237,52,Other,61709.72464492164,East,2021-09-30,0.46112672222479856,Phone,,138.0,25.0,3172.1124198363436,1419,2022-08-09,B,False
238,40,FEMALE,66066.28447248533,West,2025-02-12,0.2801035511544888,Email,Mobile,331.0,25.0,1965.702816714665,188,2029-08-01,D,False
239,34,MALE,46002.91875797751,,2023-03-07,0.16178361304365152,Phone,Desktop,76.0,25.0,1228.0335706766682,896,2025-04-13,C,False
240,50,MALE,35844.04273662566,Unknown,2020-07-17,0.5789277033684264,Phone,,182.0,25.0,2478.179464906313,1859,2023-01-09,C,False
241,25,male,63079.724644702306,East,2022-02-24,0.8942001967175515,Phone,Desktop,183.0,5.0,5686.298246142254,1272,2025-05-31,A,False
242,48,MALE,53424.81649201143,East,2021-05-02,0.7357297419014195,Web,Mobile,203.0,11.0,4400.5755633843355,1570,2025-09-16,A,False
243,22,MALE,21547.427025005014,Unknown,2023-07-08,0.0961874076375514,Email,Desktop,317.0,23.0,685.1058789130531,773,2025-07-31,C,False
244,51,MALE,43438.607531488036,South,2024-09-16,0.400848976055428,Web,Desktop,197.0,9.0,1820.0467569431303,337,2025-07-19,B,False
245,50,male,48342.059530368926,,2020-03-19,0.0052958799055020656,SMS,Tablet,1.0,23.0,377.9426320886466,1979,2020-09-25,D,False
246,22,F,39790.842659430426,Unknown,2024-04-10,0.3079403858870764,SMS,,89.0,27.0,1381.6069734379626,496,2027-04-25,C,False
247,57,Other,79634.71189084255,Unknown,2025-01-06,0.6693765926140859,,,,28.0,5601.631709358555,225,2027-01-30,A,False
248,39,MALE,59596.780738044334,South,2025-06-11,0.2902342834910102,Web,Tablet,285.0,23.0,1776.8074244453417,69,2028-01-12,D,False
249,58,MALE,77463.49835777296,West,2023-08-15,0.8405583190951664,,Mobile,236.0,24.0,6821.7793508636,735,2027-10-19,D,False
250,20,Other,55268.50523304319,Unknown,2021-09-19,0.4773842135407116,App,Desktop,267.0,18.0,2836.18279830808,1430,2023-04-27,C,False
251,27,F,51627.756728501554,North,2020-10-17,0.6691681628399424,App,Mobile,88.0,3.0,3838.3276537429347,1767,2023-12-25,D,False
252,43,female,31268.043647795017,South,2025-03-04,0.8838652232814834,,Mobile,35.0,13.0,2829.498877946695,168,2026-03-21,A,False
253,27,unknown,50238.59066393133,West,2022-04-05,0.6828103086494227,Web,Desktop,346.0,28.0,3932.775791707612,1232,2025-09-07,C,False
254,35,Other,50261.0785135088,East,2021-11-18,0.8973262042854727,,Mobile,205.0,27.0,4687.644446187002,1370,2022-03-23,C,False
255,52,male,22657.722319315337,Unknown,2024-01-07,0.8080653559253039,Email,Tablet,269.0,7.0,1925.804619394274,590,2025-01-11,A,False
256,25,male,39209.4506045921,East,2023-12-01,0.5670642453943905,Web,Desktop,349.0,22.0,2449.431440463368,627,2025-03-16,A,False
257,53,M,43534.34802967275,,2024-06-06,0.2972331000174744,Phone,Other,67.0,9.0,2118.8227650968274,439,2025-05-10,C,False
258,23,male,58269.59088111443,South,2024-10-31,0.2981424046513561,Phone,Tablet,318.0,13.0,2032.1150071831248,292,2028-03-09,B,False
259,27,unknown,59227.00223971412,East,2024-10-20,0.8753310898583561,Phone,,134.0,19.0,5885.432027005654,303,2026-10-03,C,False
260,48,F,38373.630360695905,North,2020-12-07,0.25388422973850183,Email,Tablet,228.0,15.0,1019.4935642310828,1716,2022-04-21,D,True
261,59,MALE,59377.3920508377,South,2020-12-05,0.9414368480968239,Web,Mobile,141.0,18.0,5716.422476431716,1718,2022-04-01,C,False
262,26,M,46358.42141302966,South,2021-02-15,0.3270598001921776,Email,,,3.0,1789.3976091295642,1646,2024-09-17,D,False
263,33,Other,7392.40049709913,Unknown,2023-06-08,0.7388710598134054,Phone,Desktop,321.0,9.0,835.7738705905077,803,2026-02-18,A,False
264,66,female,40305.95936096915,East,2023-03-07,0.33002975263744827,Web,Other,127.0,24.0,1399.829473404453,896,2027-06-29,B,False
265,69,FEMALE,71579.77280284757,South,2024-09-10,0.9533013892331607,SMS,Other,10.0,18.0,7315.493958003426,343,2027-03-07,D,False
266,48,MALE,16363.88486744641,South,2024-08-14,0.03647403015672579,Phone,,55.0,25.0,184.7523544624379,370,2028-01-15,C,False
267,41,Other,52253.8240083108,West,2024-06-14,0.35331887664031647,Phone,Other,350.0,28.0,2039.5954373385491,431,2028-12-24,B,False
268,36,unknown,81705.22428370574,Unknown,2020-06-06,0.8674610470272441,Email,Tablet,300.0,11.0,7546.431737483668,1900,2024-05-25,B,False
269,49,unknown,34787.74093979038,,2023-10-23,0.2740565391369737,Email,Desktop,242.0,8.0,1525.6404362508788,666,2027-07-16,C,False
270,48,Other,50042.98160855372,North,2024-08-28,0.2756194765932758,SMS,Tablet,284.0,9.0,1632.359003705273,356,2027-06-25,A,False
271,33,F,23919.674855441575,,2025-05-18,0.8987518160686162,Email,Other,237.0,17.0,2247.3899771427346,93,2029-09-01,A,False
272,19,female,82544.62283327144,East,2021-11-17,2.0,Web,Tablet,332.0,8.0,7123.020713956569,1371,2026-07-17,D,False
273,25,F,48333.347460067715,Unknown,2024-04-02,0.10577119529638923,,Mobile,37.0,12.0,949.8808830854568,504,2024-11-02,D,False
274,67,female,50932.53685588036,North,2022-03-23,0.5801799098693466,Email,Desktop,24.0,6.0,3038.574315858575,1245,2025-12-25,D,False
275,39,Other,77086.00931011245,West,2020-11-17,0.22339518833992555,Web,,253.0,12.0,1774.761722712175,1736,2020-12-11,B,False
276,43,F,63229.56789290962,,2021-11-10,0.215138271764858,App,Desktop,352.0,28.0,1632.2669056085888,1378,2023-06-13,B,False
277,42,F,32487.425350065205,North,2021-05-17,0.6154039869035625,,Tablet,212.0,13.0,2526.487749013609,1555,2025-05-14,B,False
278,58,FEMALE,37054.44151825368,Unknown,2024-12-27,0.3238661641650126,App,,352.0,23.0,1212.0272794643404,235,2028-07-21,D,True
279,21,female,59898.62609046597,North,2020-12-17,0.469779001002976,Phone,Desktop,146.0,13.0,3030.4223709431258,1706,2023-12-28,A,False
280,22,F,37517.5788987412,,2020-09-18,0.25582173426288,,Other,246.0,13.0,1007.4237247469359,1796,2024-01-10,A,False
281,32,unknown,7655.133757589458,Unknown,2023-03-05,1.0,Email,Other,186.0,20.0,1193.64127372252,898,2023-12-12,B,True
282,43,unknown,48935.18402721844,,2023-02-22,0.554494232368132,SMS,Desktop,321.0,4.0,3061.231259439612,909,2026-11-05,C,False
283,52,FEMALE,20395.746777503813,,2023-01-27,0.21510883126161517,SMS,,236.0,11.0,540.4004642739262,935,2023-07-26,B,False
284,43,FEMALE,82325.63507127452,South,2020-10-23,0.9264656527218054,SMS,Tablet,160.0,5.0,7856.016692353435,1761,2022-05-20,D,False
285,40,MALE,53535.752755263056,East,2022-09-24,0.8228965304067517,Web,Desktop,90.0,6.0,4585.5065472573915,1060,2023-02-23,C,False
286,66,Other,31896.49886512849,Unknown,2025-01-31,0.26529223036591365,Email,Desktop,115.0,21.0,1080.887151972163,200,2027-08-06,D,False
287,26,male,36027.351706750924,South,2020-06-28,0.9610509078041118,App,Desktop,28.0,6.0,4497.537324859252,1878,2024-09-24,A,False
288,47,FEMALE,12212.048242521589,South,2024-05-14,0.46773891714204613,Email,Tablet,57.0,6.0,790.9537437795583,462,2028-09-14,C,True
289,46,male,28010.762264389927,North,2020-09-08,0.2926431220469764,Web,Desktop,186.0,17.0,884.9778201690181,1806,2020-09-26,B,False
290,42,male,70326.46405081399,,2021-04-12,0.3859633543047778,Phone,Desktop,12.0,11.0,3090.2154193481447,1590,2026-02-01,B,False
291,59,FEMALE,94635.72290984783,South,2024-12-01,0.16480522045456747,App,Other,172.0,4.0,2110.357976920601,261,2025-12-07,A,False
292,31,MALE,64527.93026397917,East,2021-08-18,0.6870161387127679,App,,16.0,28.0,4442.72339903115,1462,2023-05-27,C,False
293,67,male,48159.149227579415,East,2022-11-10,0.5573373258277937,App,Other,59.0,27.0,2986.5427240781596,1013,2024-03-30,B,False
294,35,unknown,41360.81248692167,East,2022-02-02,0.8944624815519232,SMS,Tablet,252.0,17.0,3942.6997983278834,1294,2024-06-27,D,False
295,46,MALE,30870.083728472753,Unknown,2023-05-13,0.2408752256465332,App,Other,11.0,16.0,1277.1838083333078,829,2023-05-27,C,False
296,45,FEMALE,91195.3179867948,,2022-03-21,0.17023088659919938,,Tablet,123.0,24.0,1820.5164253181315,1247,2023-11-06,A,False
297,62,M,46225.025962712505,West,2022-06-06,0.3586233926795297,Email,Desktop,70.0,29.0,1929.5355713514991,1170,2023-12-05,C,False
298,40,unknown,92312.59660125009,,2024-06-22,0.1461086835080887,Phone,Other,20.0,4.0,1488.669622789832,423,2028-01-05,A,False
299,32,F,77870.39019220122,North,2023-01-13,0.9461510281666101,Email,Mobile,76.0,3.0,7558.997139408955,949,2027-04-07,C,False
300,19,FEMALE,15184.071373074526,,2023-02-03,2.0,Email,,41.0,10.0,2210.234449743289,928,2023-04-13,B,True
301,36,M,36680.95208481416,North,2024-05-30,0.7961916546491633,SMS,Tablet,30.0,9.0,3058.688993693319,446,2026-06-07,A,False
302,60,MALE,36619.09751652356,North,2022-05-05,0.7480436233720882,SMS,,243.0,26.0,2841.588099446389,1202,2027-01-15,C,False
303,18,F,48403.07271788521,North,2024-07-05,0.24281917477268689,SMS,Mobile,46.0,15.0,1604.1827269445869,410,2029-01-27,B,False
304,64,female,48793.71493772493,South,2023-12-09,0.14065663802023654,,Tablet,342.0,24.0,926.9138532746732,619,2026-08-23,A,False
305,46,F,109924.78190796285,,2024-11-02,0.4294335830094489,,Tablet,178.0,20.0,5088.386375835408,290,2028-07-15,A,False
306,25,FEMALE,28455.442510504825,South,2022-07-04,0.8290191217744813,Phone,Desktop,149.0,21.0,2575.4382343149846,1142,2023-11-03,C,False
307,33,female,54579.398713287796,Unknown,2023-01-22,0.3305153286007685,Email,Tablet,319.0,28.0,2384.143375837031,940,2027-01-07,B,False
308,46,unknown,62330.15484935606,East,2020-09-13,0.00956294222831433,,Other,284.0,18.0,201.35744509986884,1801,2020-11-19,B,False
309,34,M,49968.55991061607,North,2020-08-10,0.6600607021214705,,,154.0,23.0,4181.885442434661,1835,2023-02-20,C,False
310,23,female,52203.61155562716,East,2020-08-02,0.2000630708531641,Email,,355.0,8.0,1173.5809110741102,1843,2023-05-08,D,False
311,52,MALE,29103.822113868257,South,2023-06-20,0.54283516239164,App,Desktop,194.0,8.0,1897.6590149598,791,2024-04-25,D,False
312,52,MALE,52129.72389205363,South,2021-10-13,0.014880050025618874,Phone,,258.0,17.0,352.6706110215025,1406,2024-09-02,B,False
313,24,F,60227.97992348744,West,2021-07-31,0.5088498556215773,Email,Tablet,353.0,27.0,3265.3437604264136,1480,2026-03-17,B,False
314,32,female,56552.01168542257,Unknown,2023-04-20,0.39360848576720964,Email,Tablet,264.0,2.0,3014.7817482898663,852,2026-09-22,D,False
315,30,female,61404.01807824183,West,2022-03-07,2.0,Web,Mobile,216.0,15.0,6255.336552047682,1261,2022-11-20,A,False
316,52,Other,78252.15801272464,South,2020-09-26,0.72181379944403,App,Other,,6.0,6039.825874255722,1788,2023-04-29,D,False
317,55,Other,68739.33083828684,Unknown,2023-01-19,0.03602815490289557,App,,239.0,26.0,315.0854452711245,943,2026-07-12,B,False
318,55,M,51425.89226994874,Unknown,2023-01-05,2.0,Phone,Desktop,356.0,16.0,4243.487211723613,957,2025-07-21,B,False
319,66,FEMALE,26564.83296233444,South,2020-10-06,0.7912274543756607,Web,,256.0,2.0,2145.4279520636014,1778,2021-07-09,D,False
320,57,F,37999.894505777615,,2021-06-23,0.6634095483331148,Phone,Mobile,110.0,1.0,3367.0537083565196,1518,2022-12-22,A,False
321,34,male,45607.376961651695,,2021-04-19,0.9292967359036619,Email,,9.0,19.0,4305.563983553068,1583,2023-07-22,A,False
322,23,FEMALE,55046.91662682895,,2023-10-22,0.8032535276661361,Email,Desktop,286.0,7.0,4568.209426192294,667,2024-10-05,D,False
323,49,unknown,40433.344770012096,South,2021-05-13,0.21889866460195428,SMS,Tablet,178.0,2.0,1012.4367473128852,1559,2023-06-15,C,False
324,65,female,31285.33601631297,East,2020-02-26,0.3815458850243225,SMS,Mobile,152.0,5.0,1313.9965296018988,2001,2021-05-22,B,False
325,68,MALE,26236.02621759326,East,2021-06-17,0.3499232224363732,SMS,,341.0,5.0,969.4668036342078,1524,2022-02-23,A,False
326,29,female,16976.44481888938,South,2022-07-27,0.5049078164394036,Phone,Tablet,57.0,11.0,962.1982944857988,1119,2024-05-31,C,False
327,30,Other,45300.985924508626,South,2024-03-18,0.9537136201976354,Email,,14.0,21.0,4591.9270431768955,519,2024-04-18,D,False
328,19,F,20606.691158593898,North,2020-04-14,0.6155983684478118,Email,Desktop,270.0,25.0,1324.150190351276,1953,2024-02-05,A,False
329,25,F,29989.486316852155,North,2024-10-28,0.3129390594201288,SMS,Mobile,337.0,16.0,1000.0532239277427,295,2025-01-08,A,False
330,46,female,42121.96254311395,Unknown,2021-10-23,0.9415177383854386,SMS,Other,302.0,28.0,4342.094365488389,1396,2022-05-23,B,False
331,46,Other,23281.653812171324,North,2021-11-16,0.7002714728296972,SMS,Mobile,318.0,23.0,1730.4713826540083,1372,2023-05-13,B,False
332,37,FEMALE,57595.04376997394,East,2020-02-01,0.2660805234820034,SMS,Other,315.0,5.0,1753.1934896770265,2026,2023-04-04,C,False
333,34,female,64804.461272113746,East,2021-07-06,0.9065127688022294,Web,Mobile,250.0,22.0,6022.095468180218,1505,2023-09-14,D,False
334,61,MALE,39011.45960449203,North,2022-07-27,0.34421289780276565,Email,Mobile,336.0,7.0,1520.9746469514241,1119,2022-10-03,C,False
335,41,Other,41259.45384779997,Unknown,2023-06-06,0.5162112755844842,Email,Other,125.0,28.0,2472.6709958207557,805,2025-01-29,C,False
336,60,M,60748.595402781546,,2024-03-14,0.4792228456897505,,Other,272.0,25.0,,523,2024-05-30,D,False
337,68,unknown,35720.09805530642,West,2022-11-11,0.923630873299187,Email,Mobile,34.0,2.0,3324.358945296045,1012,2024-12-17,D,False
338,34,Other,34345.3217680541,Unknown,2020-07-19,0.2656633594009844,Email,Mobile,193.0,6.0,1081.082590257496,1857,2021-11-23,C,False
339,28,female,73929.96956372581,South,2022-02-21,0.3333067468663127,Email,,106.0,13.0,2544.499063698744,1275,2026-07-24,A,False
340,67,female,67683.75477425574,,2024-01-10,0.66016018333731,Web,Mobile,342.0,22.0,4639.814217607936,587,2025-10-13,B,False
341,51,male,62031.00004687839,Unknown,2023-07-03,1.0,Phone,Desktop,159.0,17.0,6492.504512042082,778,2026-05-29,D,True
342,33,Other,68512.89242788186,East,2023-03-14,0.11488409066885352,Phone,,77.0,3.0,832.2192343178914,889,2024-02-18,C,False
343,50,Other,10454.425492652743,Unknown,2022-10-13,0.20988351890545454,Phone,Tablet,208.0,19.0,390.2088736745037,1041,2025-02-24,D,False
344,44,female,77076.71093586215,,2022-10-06,0.9480344824842295,Email,Mobile,29.0,19.0,8118.798073395762,1048,2027-02-17,A,False
345,65,male,57841.242331674846,West,2025-06-09,0.7772971044044306,App,,47.0,27.0,4908.037838779667,71,2025-07-24,A,False
346,31,female,70215.6276801147,South,2023-04-13,0.346069767487883,Web,Desktop,158.0,8.0,2543.491049669484,859,2024-10-12,A,False
347,69,female,57743.23558232725,South,2023-04-09,0.3576348080796282,Phone,Other,230.0,2.0,2116.876819228928,863,2025-01-10,A,False
348,66,female,50978.496493603125,South,2021-11-02,0.46953387066633545,App,Other,212.0,22.0,2959.8417496752795,1386,2024-02-23,B,False
349,27,male,44493.81575275891,South,2022-09-07,0.6737994997526939,,Desktop,21.0,21.0,3072.328582030128,1077,2024-09-19,D,False
350,26,Other,57342.887537724106,,2023-11-21,0.561041104651366,,Desktop,248.0,16.0,3748.5703818642846,637,2028-10-14,A,False
351,45,F,43765.041821908955,South,2024-09-12,0.7761199524984544,Phone,Tablet,21.0,21.0,3942.6465692546735,341,2025-05-26,D,False
352,20,Other,67357.52200130225,,2024-04-08,0.0541667917801415,Phone,Desktop,297.0,6.0,546.6418496918362,498,2025-07-09,A,False
353,33,M,,South,2023-08-17,0.8190407425151698,,Mobile,15.0,4.0,1686.5195422504914,733,2025-12-11,A,False
